Taka Ap,Lingo,Payment Dhoron,Jaega,Taka Pr,Gupto,Takar Karon,Tarik,Boyosh,Kon Jaegar Lok,Sotti_Mithye
$240.00,M,AV,AM,$240.00,GHI001442820,CR,16-Nov-17,50-54,PP,0
$310.00,M,AV,AM,$310.00,GHI001442820,CR,16-Nov-17,55-59,NE,0
$684.00,F,AV,AM,$684.30,GHI001442820,CR,21-Nov-17,25-29,M,0
"$1,840.00",F,AV,AM,"$1,840.00",GHI001442820,CR,21-Nov-17,30-34,NE,0
"$1,280.00",M,AV,AM,"$1,280.00",GHI001442820,CR,21-Nov-17,45-49,M,0
$720.00,M,AV,AM,$720.00,GHI001442820,CR,05-Dec-17,40-44,PP,0
$180.00,F,AV,AM,$180.00,GHI001442820,CR,06-Dec-17,20-24,M,0
$180.00,F,AV,AM,$180.00,GHI001442820,CR,06-Dec-17,40-44,PP,0
$300.00,M,RP,AM,$300.00,GHI001442820,CR,06-Dec-17,20-24,PP,0
"$1,100.00",F,AV,AM,"$1,100.00",GHI001442820,CR,08-Dec-17,30-34,NE,0
$450.00,F,AV,AM,$450.00,GHI001442820,CR,15-Dec-17,35-39,O,0
$350.00,M,AV,AM,$350.00,GHI001442820,CR,20-Dec-17,20-24,PP,0
$350.00,M,AV,AM,$350.00,GHI001442820,CR,17-Jan-18,55-59,M,0
"$1,400.00",F,AV,AM,"$1,400.00",GHI001442820,CR,08-Mar-18,60-64,O,0
$360.00,F,RP,AM,$360.00,GHI001442820,CR,21-Mar-18,60-64,U,0
$350.00,F,AV,AM,$350.00,GHI001442820,CR,22-Mar-18,25-29,NE,0
$350.00,M,AV,AM,$350.00,GHI001442820,CR,02-May-18,40-44,PP,0
"$1,400.00",F,AV,AM,"$1,400.00",GHI001442820,CR,14-May-18,45-49,NE,0
"$1,400.00",F,AV,AM,"$1,400.00",GHI001442820,CR,22-May-18,30-34,M,0
"$1,400.00",M,AV,AM,"$1,400.00",GHI001442820,CR,28-May-18,60-64,PP,0
$350.00,M,AV,O,$350.00,GHI001442820,CR,30-May-18,25-29,NE,0
"$1,400.00",M,AV,O,"$1,400.00",GHI001442820,CR,01-Jun-18,18-19,M,0
"$1,400.00",M,RP,AM,"$1,400.00",GHI001442820,CR,07-Jun-18,35-39,M,0
"$1,400.00",F,AV,AM,"$1,400.00",GHI001442820,CR,11-Jun-18,50-54,NE,0
"$1,160.00",F,AV,AM,"$1,160.00",GHI001442820,CR,11-Jun-18,25-29,NE,0
"$1,400.00",F,AV,AM,"$1,400.00",GHI001442820,CR,28-Jun-18,35-39,PP,0
"$1,400.00",F,AV,W,"$1,400.00",GHI001442820,CR,04-Jul-18,45-49,NE,0
"$1,400.00",F,RP,AM,"$1,400.00",GHI001442820,CR,12-Jul-18,30-34,NE,0
$800.00,F,RP,AM,$800.00,GHI001442820,CR,24-Jul-18,30-34,O,0
"$1,400.00",F,AV,AM,"$1,400.00",GHI001442820,CR,01-Aug-18,25-29,O,0
$350.00,M,AV,AM,$350.00,GHI001442820,CR,13-Aug-18,45-49,NE,0
"$1,400.00",F,AV,AM,"$1,400.00",GHI001442820,CR,30-Aug-18,25-29,O,0
$350.00,F,AV,AM,$350.00,GHI001442820,CR,30-Aug-18,25-29,M,0
"$1,400.00",F,AV,AM,"$1,400.00",GHI001442820,CR,26-Sep-18,25-29,PP,0
$350.00,M,AV,AM,$350.00,GHI001442820,CR,03-Oct-18,35-39,O,0
$350.00,M,AV,AM,$350.00,GHI001442820,CR,09-Oct-18,35-39,O,0
"$1,400.00",F,AV,AM,"$1,400.00",GHI001442820,CR,26-Oct-18,40-44,M,0
"$1,400.00",F,RP,AM,"$1,400.00",GHI001442820,CR,23-Nov-18,30-34,M,0
"$1,400.00",M,RP,AM,"$1,400.00",GHI001442820,CR,28-Nov-18,20-24,PP,0
"$2,200.00",F,AV,AM,"$2,200.00",GHI001442820,CR,20-Dec-18,35-39,M,0
$700.00,F,AV,AM,$700.00,GHI001442820,CR,21-Jan-19,45-49,PP,0
$700.00,M,AV,AM,$700.00,GHI001442820,CR,21-Jan-19,30-34,O,0
"$1,400.00",F,AV,AM,"$1,400.00",GHI001442820,CR,23-Jan-19,45-49,M,0
"$1,400.00",M,RP,O,"$1,400.00",GHI001442820,CR,12-Feb-19,25-29,O,0
"$1,400.00",F,AV,AM,"$1,400.00",GHI001442820,CR,18-Feb-19,20-24,M,0
"$1,400.00",F,AV,AM,"$1,400.00",GHI001442820,CR,19-Feb-19,25-29,M,0
$350.00,F,AV,AM,$350.00,GHI001442820,CR,27-Feb-19,50-54,M,0
"$1,400.00",M,AV,AM,"$1,400.00",GHI001442820,CR,01-Mar-19,55-59,NE,0
$480.00,F,AV,AM,$480.00,GHI001442820,CR,04-Apr-19,50-54,NE,0
"$1,400.00",M,AV,AM,"$1,400.00",GHI001442820,CR,09-Apr-19,30-34,M,0
"$2,000.00",F,AV,AM,"$2,000.00",GHI001442820,CR,01-May-19,25-29,PP,0
"$1,400.00",F,AV,AM,"$1,400.00",GHI001442820,CR,07-May-19,35-39,M,0
"$1,360.00",M,AV,AM,"$1,360.00",GHI001442820,CR,13-May-19,40-44,NE,0
"$1,400.00",F,AV,AM,"$1,400.00",GHI001442820,CR,23-May-19,20-24,NE,0
$350.00,F,AV,AM,$350.00,GHI001442820,CR,24-May-19,40-44,M,0
$500.00,F,AV,AM,$500.00,GHI001442820,CR,29-May-19,25-29,PP,0
"$1,400.00",F,AV,AM,"$1,400.00",GHI001442820,CR,31-May-19,20-24,M,0
"$1,400.00",M,AV,AM,"$1,400.00",GHI001442820,CR,06-Jun-19,60-64,M,0
"$1,400.00",M,AV,AM,"$1,400.00",GHI001442820,CR,05-Jul-19,25-29,M,0
$350.00,M,AV,AM,$350.00,GHI001442820,CR,05-Jul-19,60-64,M,0
"$1,400.00",F,AV,AM,"$1,400.00",GHI001442820,CR,19-Jul-19,50-54,M,0
"$1,300.00",M,AV,AM,"$1,300.00",GHI001442820,CR,29-Jul-19,25-29,O,0
$650.00,F,AV,AM,$650.00,GHI001442820,CR,05-Aug-19,25-29,O,0
"$1,409.00",M,AV,AM,"$1,409.00",GHI001442820,CR,02-Sep-19,45-49,NE,0
"$1,400.00",M,RP,AM,"$1,400.00",GHI001442820,CR,16-Sep-19,65+,O,0
"$1,400.00",F,AV,AM,"$1,400.00",GHI001442820,CR,18-Sep-19,30-34,M,0
"$1,800.00",F,RP,AM,"$1,800.00",GHI001442820,CR,17-Oct-19,20-24,PP,0
"$1,400.00",F,AV,AM,"$1,400.00",GHI001442820,CR,13-Nov-19,50-54,M,0
"$1,400.00",F,AV,AM,"$1,400.00",GHI001442820,CR,13-Dec-19,25-29,M,0
$700.00,F,AV,AM,$700.00,GHI001442820,CR,13-Dec-19,20-24,M,0
$550.00,F,AV,AM,$550.00,GHI001442820,CR,10-Jan-20,40-44,M,0
$350.00,F,AV,AM,$350.00,GHI001442820,CR,03-Feb-20,55-59,M,0
"$1,300.00",F,AV,AM,"$1,300.00",GHI001442820,CR,11-Jun-20,35-39,M,0
"$1,400.00",F,AV,BP,"$1,400.00",GHI001442820,CR,18-Jun-20,40-44,NE,0
$350.00,M,AV,AM,$350.00,GHI001442820,CR,15-Oct-20,55-59,M,0
$960.00,M,AV,AM,$960.00,GHI001442820,CR,13-Nov-17,35-39,NE,0
"$1,280.00",M,AV,AM,"$1,280.00",GHI001442820,CR,13-Nov-17,25-29,NE,0
"$1,280.00",M,AV,AM,"$1,280.00",GHI001442820,CR,13-Nov-17,45-49,M,0
$960.00,M,AV,AM,$960.00,GHI001442820,CR,13-Nov-17,30-34,NE,0
$690.00,M,AV,AM,$690.00,GHI001442820,CR,13-Nov-17,45-49,PP,0
$590.00,M,AV,AM,$590.00,GHI001442820,CR,15-Nov-17,45-49,PP,0
$960.00,F,AV,AM,$960.00,GHI001442820,CR,15-Nov-17,35-39,M,0
"$1,920.00",F,AV,AM,"$1,920.00",GHI001442820,CR,16-Nov-17,20-24,PP,0
$960.00,M,AV,AM,$960.00,GHI001442820,CR,16-Nov-17,50-54,PP,0
$620.00,M,AV,AM,$620.00,GHI001442820,CR,16-Nov-17,55-59,NE,0
$920.00,M,AV,AM,$920.00,GHI001442820,CR,20-Nov-17,40-44,NE,0
"$1,280.00",F,AV,AM,"$1,280.00",GHI001442820,CR,01-Dec-17,35-39,M,0
"$1,440.00",M,AV,AM,"$1,440.00",GHI001442820,CR,05-Dec-17,40-44,PP,0
$720.00,F,AV,AM,$720.00,GHI001442820,CR,06-Dec-17,20-24,M,0
$720.00,F,AV,AM,$720.00,GHI001442820,CR,06-Dec-17,40-44,PP,0
"$1,200.00",M,RP,AM,"$1,200.00",GHI001442820,CR,06-Dec-17,20-24,PP,0
"$1,100.00",F,AV,AM,"$1,100.00",GHI001442820,CR,08-Dec-17,30-34,NE,0
"$1,400.00",M,AV,AM,"$1,400.00",GHI001442820,CR,20-Dec-17,20-24,PP,0
"$1,280.00",F,RP,AM,"$1,280.00",GHI001442820,CR,22-Dec-17,35-39,NE,0
"$1,400.00",M,AV,AM,"$1,400.00",GHI001442820,CR,15-Jan-18,30-34,O,0
"$1,400.00",M,AV,AM,"$1,400.00",GHI001442820,CR,17-Jan-18,55-59,M,0
"$1,400.00",M,AV,AM,"$1,400.00",GHI001442820,CR,01-Feb-18,35-39,M,0
$700.00,F,AV,AM,$700.00,GHI001442820,CR,09-Mar-18,25-29,NE,0
"$1,440.00",F,RP,AM,"$1,440.00",GHI001442820,CR,21-Mar-18,60-64,U,0
"$1,400.00",F,AV,AM,"$1,400.00",GHI001442820,CR,22-Mar-18,25-29,NE,0
$600.00,F,AV,O,$600.00,GHI001442820,CR,23-Mar-18,40-44,PP,0
$700.00,M,AV,AM,$700.00,GHI001442820,CR,28-May-18,25-29,NE,0
"$1,400.00",F,AV,AM,"$1,400.00",GHI001442820,CR,21-Jun-18,20-24,NE,0
"$1,600.00",F,AV,AM,"$1,600.00",GHI001442820,CR,11-Jul-18,45-49,M,0
"$1,400.00",M,RP,AM,"$1,400.00",GHI001442820,CR,18-Jul-18,30-34,M,0
"$1,050.00",M,AV,AM,"$1,050.00",GHI001442820,CR,13-Aug-18,45-49,NE,0
"$1,292.00",F,AV,AM,"$1,292.04",GHI001442820,CR,14-Aug-18,40-44,NE,0
"$1,400.00",M,RP,AM,"$1,400.00",GHI001442820,CR,15-Aug-18,30-34,NE,0
"$1,292.00",M,AV,AM,"$1,292.04",GHI001442820,CR,24-Sep-18,55-59,M,0
"$1,600.00",F,AV,AM,"$1,600.00",GHI001442820,CR,12-Oct-18,25-29,PP,0
"$1,400.00",M,AV,AM,"$1,400.00",GHI001442820,CR,20-Dec-18,40-44,NE,0
"$1,400.00",M,RP,AM,"$1,400.00",GHI001442820,CR,21-Dec-18,30-34,NE,0
"$1,400.00",F,AV,AM,"$1,400.00",GHI001442820,CR,09-Jan-19,35-39,M,0
"$1,400.00",F,AV,AM,"$1,400.00",GHI001442820,CR,30-Jan-19,30-34,M,0
"$1,400.00",M,AV,AM,"$1,400.00",GHI001442820,CR,11-Feb-19,25-29,O,0
"$1,400.00",F,AV,AM,"$1,400.00",GHI001442820,CR,27-Feb-19,50-54,M,0
"$1,400.00",M,AV,AM,"$1,400.00",GHI001442820,CR,06-Mar-19,25-29,U,0
"$1,150.00",F,AV,O,"$1,150.00",GHI001442820,CR,18-Apr-19,45-49,PP,0
"$1,400.00",M,AV,AM,"$1,400.00",GHI001442820,CR,03-May-19,25-29,M,0
"$1,360.00",M,AV,AM,"$1,360.00",GHI001442820,CR,13-May-19,40-44,NE,0
"$2,000.00",M,AV,O,"$2,000.00",GHI001442820,CR,16-May-19,45-49,M,0
"$1,050.00",F,AV,AM,"$1,050.00",GHI001442820,CR,24-May-19,40-44,M,0
"$1,400.00",F,AV,AM,"$1,400.00",GHI001442820,CR,24-Jun-19,35-39,M,0
"$1,400.00",F,AV,AM,"$1,400.00",GHI001442820,CR,17-Jul-19,35-39,M,0
"$1,300.00",M,AV,AM,"$1,300.00",GHI001442820,CR,29-Jul-19,25-29,O,0
"$1,300.00",F,AV,AM,"$1,300.00",GHI001442820,CR,05-Aug-19,25-29,O,0
$700.00,F,AV,AM,$700.00,GHI001442820,CR,16-Sep-19,18-19,PP,0
$700.00,F,AV,AM,$700.00,GHI001442820,CR,16-Sep-19,20-24,M,0
"$1,400.00",M,AV,AM,"$1,400.00",GHI001442820,CR,26-Nov-19,35-39,O,0
"$1,400.00",M,AV,AM,"$1,400.00",GHI001442820,CR,27-Nov-19,40-44,M,0
"$2,200.00",F,AV,AM,"$2,200.00",GHI001442820,CR,11-Dec-19,20-24,M,0
"$1,400.00",F,AV,AM,"$1,400.00",GHI001442820,CR,13-Dec-19,20-24,M,0
"$1,400.00",F,AV,AM,"$1,400.00",GHI001442820,CR,17-Dec-19,45-49,M,0
"$1,400.00",F,RP,AM,"$1,400.00",GHI001442820,CR,18-Dec-19,25-29,O,0
"$1,400.00",F,AV,AM,"$1,400.00",GHI001442820,CR,14-Jan-20,50-54,NE,0
$700.00,F,AV,AM,$700.00,GHI001442820,CR,03-Feb-20,55-59,M,0
"$1,400.00",F,AV,AM,"$1,400.00",GHI001442820,CR,29-May-20,45-49,M,0
"$1,300.00",F,AV,AM,"$1,300.00",GHI001442820,CR,11-Jun-20,35-39,M,0
"$1,050.00",M,AV,AM,"$1,050.00",GHI001442820,CR,15-Oct-20,55-59,M,0
"$1,400.00",M,AV,O,"$1,400.00",GHI001442820,CR,30-Oct-20,55-59,M,0
$135.00,F,AV,O,$135.00,GHI001515014,CR,28-Mar-18,17,NE,0
$140.00,F,AV,C,$140.00,GHI001515014,CR,03-Apr-18,25-29,NE,0
$200.00,M,AV,C,$200.00,GHI001515014,CR,28-Aug-18,40-44,M,0
$80.00,M,AV,O,$80.00,GHI001515014,CR,30-May-19,17,NE,0
$130.00,M,AV,C,$130.00,GHI001515014,CR,16-Aug-19,25-29,M,0
$600.00,F,AV,C,$600.00,GHI001515014,CR,30-Sep-19,40-44,M,0
$360.00,F,AV,O,$360.00,GHI001515014,CR,28-Mar-18,17,NE,0
$560.00,F,AV,C,$560.00,GHI001515014,CR,03-Apr-18,25-29,NE,0
$400.00,M,AV,C,$400.00,GHI001515014,CR,28-Aug-18,40-44,M,0
$360.00,M,AV,O,$360.00,GHI001515014,CR,30-May-19,17,NE,0
$480.00,F,RP,O,$480.00,GHI001515014,CR,19-Jul-19,16,U,0
$400.00,M,AV,C,$400.00,GHI001515014,CR,16-Aug-19,25-29,M,0
$210.00,F,AV,C,$210.00,GHI001515014,CR,30-Sep-19,40-44,M,0
$600.00,F,AV,C,$600.00,GHI001515014,CR,10-Oct-19,20-24,NE,0
$600.00,F,AV,O,$600.00,GHI001515014,CR,24-Oct-19,16,NE,0
$520.00,F,AV,C,$520.00,GHI001515014,CR,09-Dec-19,18-19,M,0
$400.00,F,AV,BP,$400.00,GHI001515014,CR,28-May-20,18-19,M,0
"$1,920.00",F,AV,AM,"$1,920.00",GHI001315863,CR,11-Sep-17,35-39,NE,0
$350.00,F,AV,O,$350.00,GHI001704987,CR,29-Apr-19,40-44,NE,0
"$1,400.00",F,AV,O,"$1,400.00",GHI001704987,CR,29-Apr-19,40-44,NE,0
$450.00,F,AV,NL,$450.00,GHI001709359,CR,16-Apr-19,20-24,M,0
"$1,800.00",F,AV,NL,"$1,800.00",GHI001709359,CR,16-Apr-19,20-24,M,0
"$1,040.00",F,RP,AM,"$1,040.00",GHI001504256,CR,08-Mar-18,20-24,M,0
$330.00,F,AV,S,$330.00,GHI001635370,CR,05-Dec-18,30-34,O,0
$660.00,F,AV,S,$660.00,GHI001635370,CR,05-Dec-18,30-34,O,0
$814.00,F,AV,N,$814.00,GHI001514758,CR,05-Apr-18,25-29,O,0
$600.00,F,AV,N,$600.00,GHI001514758,CR,05-Apr-18,25-29,O,0
$720.00,F,AV,O,$720.00,GHI001665544,CR,04-Feb-19,30-34,M,0
$350.00,F,AV,S,$350.00,GHI001665544,CR,25-Mar-20,40-44,NE,0
$720.00,F,AV,O,$720.00,GHI001665544,CR,04-Feb-19,30-34,M,0
"$1,400.00",F,AV,S,"$1,400.00",GHI001665544,CR,25-Mar-20,40-44,NE,0
$380.00,F,AV,NL,$380.00,GHI001348864,CR,02-Jun-17,30-34,M,0
"$1,520.00",F,AV,NL,"$1,520.00",GHI001348864,CR,02-Jun-17,30-34,M,0
$400.00,M,RP,N,$400.00,GHI000221990,CR,15-Mar-19,30-34,M,0
$200.00,F,AV,N,$200.00,GHI000221990,CR,26-Apr-19,25-29,M,0
$600.00,M,RP,N,$600.00,GHI000221990,CR,15-Mar-19,30-34,M,0
$600.00,F,AV,N,$600.00,GHI000221990,CR,26-Apr-19,25-29,M,0
$528.00,F,AV,Wlg,$528.00,GHI001400855,CR,17-Sep-19,40-44,U,0
"$2,746.00",F,RP,Wlg,"$2,746.20",GHI001400855,CR,13-Oct-20,40-44,U,0
$903.00,M,AV,EC,$902.75,GHI001910537,CR,10-Sep-20,60-64,M,0
$150.00,F,AV,W,$150.00,GHI001614851,CR,10-Oct-18,25-29,M,0
$450.00,F,AV,AM,$450.00,GHI001614851,CR,11-Oct-18,25-29,M,0
$440.00,F,AV,O,$440.00,GHI001614851,CR,15-Oct-18,18-19,U,0
"$1,269.00",F,AV,AM,"$1,268.50",GHI001614851,CR,17-Oct-18,25-29,M,0
$500.00,F,AV,O,$500.00,GHI001614851,CR,25-Jan-19,30-34,NE,0
$450.00,F,AV,AM,$450.00,GHI001614851,CR,08-Mar-19,30-34,PP,0
$430.00,F,AV,AM,$430.00,GHI001614851,CR,12-Mar-19,50-54,O,0
$485.00,F,RP,AM,$485.00,GHI001614851,CR,11-Oct-19,40-44,NE,0
$460.00,F,AV,AM,$460.00,GHI001614851,CR,18-Oct-19,20-24,PP,0
$325.00,F,RP,AM,$325.00,GHI001614851,CR,03-Dec-19,45-49,PP,0
$163.00,F,AV,AM,$162.50,GHI001614851,CR,03-Dec-19,65+,M,0
$163.00,M,AV,AM,$162.50,GHI001614851,CR,03-Dec-19,40-44,M,0
$370.00,F,AV,AM,$370.00,GHI001614851,CR,27-Aug-20,35-39,M,0
$600.00,F,AV,W,$600.00,GHI001614851,CR,10-Oct-18,25-29,M,0
"$1,800.00",F,AV,AM,"$1,800.00",GHI001614851,CR,11-Oct-18,25-29,M,0
"$1,760.00",F,AV,O,"$1,760.00",GHI001614851,CR,15-Oct-18,18-19,U,0
"$1,550.00",F,AV,AM,"$1,550.00",GHI001614851,CR,15-Oct-18,35-39,NE,0
"$1,550.00",F,AV,AM,"$1,550.00",GHI001614851,CR,15-Oct-18,35-39,NE,0
"$2,360.00",F,AV,AM,"$2,360.00",GHI001614851,CR,17-Oct-18,25-29,M,0
"$2,000.00",F,AV,O,"$2,000.00",GHI001614851,CR,05-Feb-19,30-34,NE,0
"$2,750.00",F,AV,AM,"$2,750.00",GHI001614851,CR,22-Feb-19,30-34,M,0
"$1,800.00",F,AV,AM,"$1,800.00",GHI001614851,CR,08-Mar-19,30-34,PP,0
"$1,720.00",F,AV,AM,"$1,720.00",GHI001614851,CR,12-Mar-19,50-54,O,0
"$1,940.00",F,RP,AM,"$1,940.00",GHI001614851,CR,11-Oct-19,40-44,NE,0
"$1,840.00",F,AV,AM,"$1,840.00",GHI001614851,CR,18-Oct-19,20-24,PP,0
$796.00,F,AV,O,$796.00,GHI001614851,CR,27-Dec-19,20-24,M,0
"$1,480.00",F,AV,AM,"$1,480.00",GHI001614851,CR,27-Aug-20,35-39,M,0
$475.00,M,RP,AM,$475.00,GHI000151115,CR,14-Dec-16,25-29,PP,0
$300.00,F,RP,AM,$300.00,GHI000151115,CR,22-Dec-16,35-39,NE,0
$420.00,F,RP,AM,$420.00,GHI000151115,CR,30-Dec-16,30-34,M,0
$255.00,F,AV,AM,$255.00,GHI000151115,CR,24-Jan-17,65+,M,0
$400.00,F,AV,AM,$400.00,GHI000151115,CR,16-Feb-17,35-39,M,0
$360.00,F,AV,AM,$360.00,GHI000151115,CR,16-Feb-17,20-24,M,0
$430.00,F,AV,AM,$430.00,GHI000151115,CR,17-Feb-17,25-29,M,0
$450.00,M,RP,AM,$450.00,GHI000151115,CR,01-Mar-17,60-64,O,0
$560.00,F,AV,AM,$560.00,GHI000151115,CR,19-Apr-17,30-34,PP,0
$495.00,F,AV,AM,$495.00,GHI000151115,CR,05-May-17,20-24,M,0
$450.00,F,RP,AM,$450.00,GHI000151115,CR,12-May-17,35-39,PP,0
$205.00,F,AV,AM,$205.00,GHI000151115,CR,17-May-17,30-34,M,0
$440.00,F,AV,AM,$440.00,GHI000151115,CR,06-Jun-17,25-29,PP,0
$65.00,F,AV,AM,$65.00,GHI000151115,CR,07-Jun-17,20-24,NE,0
$300.00,F,AV,AM,$300.00,GHI000151115,CR,09-Jun-17,20-24,NE,0
$510.00,F,AV,AM,$510.00,GHI000151115,CR,12-Jun-17,30-34,M,0
"$1,440.00",F,AV,AM,"$1,440.00",GHI000151115,CR,13-Jun-17,25-29,M,0
$260.00,F,AV,AM,$260.00,GHI000151115,CR,14-Jun-17,25-29,M,0
$470.00,F,AV,AM,$470.00,GHI000151115,CR,22-Jun-17,25-29,M,0
$480.00,M,AV,AM,$480.00,GHI000151115,CR,07-Jul-17,25-29,M,0
$300.00,F,AV,AM,$300.00,GHI000151115,CR,11-Jul-17,45-49,PP,0
$285.00,F,AV,AM,$285.00,GHI000151115,CR,12-Jul-17,55-59,M,0
$550.00,F,AV,AM,$550.00,GHI000151115,CR,25-Jul-17,20-24,M,0
$490.00,F,AV,AM,$490.00,GHI000151115,CR,27-Jul-17,30-34,PP,0
$420.00,M,AV,AM,$420.00,GHI000151115,CR,21-Aug-17,25-29,NE,0
$600.00,M,AV,AM,$600.00,GHI000151115,CR,08-Sep-17,50-54,O,0
$360.00,F,AV,AM,$360.00,GHI000151115,CR,08-Sep-17,30-34,M,0
$450.00,F,AV,AM,$450.00,GHI000151115,CR,22-Sep-17,20-24,M,0
$279.00,F,AV,AM,$278.87,GHI000151115,CR,26-Sep-17,20-24,PP,0
$460.00,M,AV,AM,$460.00,GHI000151115,CR,27-Sep-17,35-39,O,0
$450.00,F,AV,AM,$450.00,GHI000151115,CR,10-Oct-17,20-24,O,0
$480.00,M,AV,AM,$480.00,GHI000151115,CR,17-Oct-17,40-44,PP,0
$530.00,F,AV,AM,$530.00,GHI000151115,CR,17-Oct-17,25-29,M,0
$315.00,F,AV,AM,$315.00,GHI000151115,CR,19-Oct-17,30-34,M,0
$315.00,F,AV,AM,$315.00,GHI000151115,CR,19-Oct-17,65+,M,0
$245.00,F,AV,AM,$245.00,GHI000151115,CR,26-Oct-17,60-64,M,0
$530.00,M,AV,AM,$530.00,GHI000151115,CR,31-Oct-17,30-34,M,0
$450.00,F,AV,AM,$450.00,GHI000151115,CR,03-Nov-17,30-34,O,0
$450.00,F,AV,AM,$450.00,GHI000151115,CR,16-Nov-17,40-44,M,0
$550.00,F,RP,AM,$550.00,GHI000151115,CR,04-Dec-17,30-34,PP,0
$470.00,F,AV,AM,$470.00,GHI000151115,CR,06-Dec-17,20-24,U,0
$410.00,F,AV,AM,$410.00,GHI000151115,CR,12-Dec-17,65+,NE,0
"$2,200.00",F,RP,AM,"$2,200.00",GHI000151115,CR,14-Dec-17,20-24,NE,0
$480.00,M,AV,AM,$480.00,GHI000151115,CR,15-Dec-17,60-64,PP,0
$800.00,F,RP,AM,$800.00,GHI000151115,CR,18-Dec-17,20-24,M,0
$500.00,F,AV,AM,$500.00,GHI000151115,CR,19-Dec-17,20-24,M,0
$430.00,F,AV,AM,$430.00,GHI000151115,CR,19-Dec-17,20-24,M,0
$968.00,F,AV,AM,$967.50,GHI000151115,CR,20-Dec-17,20-24,M,0
"$1,700.00",F,AV,AM,"$1,700.00",GHI000151115,CR,08-Jan-18,20-24,M,0
$500.00,F,AV,AM,$500.00,GHI000151115,CR,17-Jan-18,20-24,M,0
$550.00,M,AV,AM,$550.00,GHI000151115,CR,01-Feb-18,25-29,M,0
$490.00,F,RP,AM,$490.00,GHI000151115,CR,07-Feb-18,30-34,PP,0
$460.00,F,RP,AM,$460.00,GHI000151115,CR,12-Feb-18,25-29,PP,0
$450.00,F,AV,AM,$450.00,GHI000151115,CR,12-Feb-18,20-24,M,0
$344.00,F,AV,AM,$344.00,GHI000151115,CR,27-Feb-18,65+,O,0
$500.00,M,AV,AM,$500.00,GHI000151115,CR,02-Mar-18,30-34,M,0
$530.00,F,RP,AM,$530.00,GHI000151115,CR,05-Mar-18,40-44,U,0
$350.00,F,AV,AM,$350.00,GHI000151115,CR,08-Mar-18,45-49,M,0
$600.00,F,AV,AM,$600.00,GHI000151115,CR,09-Mar-18,30-34,M,0
$250.00,F,AV,AM,$250.00,GHI000151115,CR,12-Mar-18,25-29,M,0
$250.00,F,AV,AM,$250.00,GHI000151115,CR,12-Mar-18,45-49,M,0
$420.00,F,AV,AM,$420.00,GHI000151115,CR,19-Mar-18,20-24,M,0
$400.00,F,AV,AM,$400.00,GHI000151115,CR,20-Mar-18,20-24,M,0
$530.00,F,RP,AM,$530.00,GHI000151115,CR,26-Mar-18,25-29,M,0
$310.00,F,AV,O,$310.00,GHI000151115,CR,03-Apr-18,18-19,M,0
$390.00,M,AV,AM,$390.00,GHI000151115,CR,07-May-18,20-24,M,0
$250.00,F,AV,AM,$250.00,GHI000151115,CR,07-May-18,55-59,M,0
$250.00,M,AV,AM,$250.00,GHI000151115,CR,07-May-18,45-49,M,0
"$1,032.00",F,AV,AM,"$1,032.00",GHI000151115,CR,08-May-18,20-24,M,0
$450.00,F,AV,AM,$450.00,GHI000151115,CR,10-May-18,30-34,PP,0
$260.00,F,AV,AM,$260.00,GHI000151115,CR,10-May-18,20-24,PP,0
$480.00,F,AV,AM,$480.00,GHI000151115,CR,14-May-18,40-44,M,0
$530.00,F,AV,AM,$530.00,GHI000151115,CR,31-May-18,35-39,NE,0
$470.00,F,AV,AM,$470.00,GHI000151115,CR,18-Jun-18,35-39,M,0
$430.00,F,RP,AM,$430.00,GHI000151115,CR,28-Jun-18,25-29,U,0
$275.00,M,AV,AM,$275.00,GHI000151115,CR,28-Jun-18,40-44,PP,0
$275.00,F,AV,AM,$275.00,GHI000151115,CR,28-Jun-18,20-24,PP,0
$340.00,F,AV,AM,$340.00,GHI000151115,CR,02-Jul-18,55-59,NE,0
$550.00,F,RP,AM,$550.00,GHI000151115,CR,11-Jul-18,25-29,M,0
$550.00,F,AV,AM,$550.00,GHI000151115,CR,12-Jul-18,20-24,M,0
$550.00,F,AV,AM,$550.00,GHI000151115,CR,12-Jul-18,35-39,M,0
$360.00,F,AV,AM,$360.00,GHI000151115,CR,13-Jul-18,20-24,M,0
$245.00,F,AV,AM,$245.00,GHI000151115,CR,17-Jul-18,20-24,M,0
$245.00,F,AV,AM,$245.00,GHI000151115,CR,18-Jul-18,55-59,M,0
$530.00,F,AV,AM,$530.00,GHI000151115,CR,20-Jul-18,30-34,M,0
$470.00,F,AV,AM,$470.00,GHI000151115,CR,27-Jul-18,55-59,M,0
$248.00,F,AV,AM,$247.50,GHI000151115,CR,03-Aug-18,65+,PP,0
"$1,000.00",M,RP,AM,"$1,000.00",GHI000151115,CR,06-Aug-18,40-44,PP,0
$283.00,F,AV,AM,$283.33,GHI000151115,CR,15-Aug-18,25-29,O,0
$360.00,F,AV,AM,$360.00,GHI000151115,CR,03-Sep-18,30-34,M,0
$440.00,F,RP,AM,$440.00,GHI000151115,CR,07-Sep-18,35-39,U,0
$560.00,F,AV,AM,$560.00,GHI000151115,CR,11-Sep-18,30-34,M,0
$530.00,F,RP,AM,$530.00,GHI000151115,CR,11-Sep-18,55-59,PP,0
